3.663975298404693604e-01,2.082760035991668701e-01,2.428895086050033569e-01,3.282767534255981445e-02,1.496093124151229858e-01
2.670232020318508148e-02,3.567276149988174438e-02,4.835603386163711548e-02,8.552840352058410645e-01,3.398489952087402344e-02
3.539111092686653137e-02,1.814620196819305420e-01,5.551967769861221313e-02,9.237746894359588623e-02,6.352496743202209473e-01
2.440624870359897614e-02,8.128861784934997559e-01,3.672516345977783203e-02,6.867270916700363159e-02,5.730983987450599670e-02
2.892844378948211670e-02,3.027671016752719879e-02,2.919338643550872803e-02,8.793399930000305176e-01,3.226150944828987122e-02
3.036607429385185242e-02,2.748605050146579742e-02,3.474256023764610291e-02,8.721163868904113770e-01,3.528886660933494568e-02
3.235927969217300415e-02,3.556738793849945068e-02,8.099871873855590820e-01,3.547407686710357666e-02,8.661205321550369263e-02
6.057862043380737305e-01,1.294912397861480713e-01,2.327917888760566711e-02,3.161584585905075073e-02,2.098275572061538696e-01
6.657165884971618652e-01,1.098971217870712280e-01,3.965554386377334595e-02,3.389622643589973450e-02,1.508345454931259155e-01
2.971182391047477722e-02,4.162809625267982483e-02,3.926247358322143555e-02,8.443237543106079102e-01,4.507388919591903687e-02
2.819446846842765808e-02,3.360779583454132080e-02,2.814194001257419586e-02,8.751655220985412598e-01,3.489023819565773010e-02
2.993602678179740906e-02,3.098946996033191681e-02,3.010052628815174103e-02,8.744166493415832520e-01,3.455734997987747192e-02
2.817900478839874268e-02,8.564280867576599121e-01,3.531715646386146545e-02,4.511072859168052673e-02,3.496500104665756226e-02
3.109758161008358002e-02,3.413842245936393738e-02,2.990275248885154724e-02,8.683477044105529785e-01,3.651341795921325684e-02
3.052594140172004700e-02,3.122030384838581085e-02,3.638210892677307129e-02,8.654513359069824219e-01,3.642032667994499207e-02
3.683903813362121582e-02,3.043893538415431976e-02,5.944395661354064941e-01,3.047583103179931641e-01,3.352421894669532776e-02
2.565745823085308075e-02,2.702480368316173553e-02,7.083208113908767700e-02,8.349030613899230957e-01,4.158269241452217102e-02
5.072436854243278503e-02,5.717235803604125977e-02,3.485711291432380676e-02,7.465437799692153931e-02,7.825918197631835938e-01
3.402833938598632812e-01,9.648001939058303833e-02,2.865251526236534119e-02,3.900190815329551697e-02,4.955821037292480469e-01
3.105037100613117218e-02,2.923579886555671692e-02,3.857121616601943970e-02,8.715213537216186523e-01,2.962122671306133270e-02
3.147580474615097046e-02,3.928150981664657593e-02,3.127139806747436523e-02,8.651246428489685059e-01,3.284661844372749329e-02
3.032042272388935089e-02,3.173237666487693787e-02,3.388474881649017334e-02,8.721941113471984863e-01,3.186827898025512695e-02
2.163116447627544403e-02,8.792547583580017090e-01,2.658205293118953705e-02,4.194476455450057983e-02,3.058714792132377625e-02
4.042556881904602051e-02,3.965306654572486877e-02,1.230264529585838318e-01,7.383867502212524414e-01,5.850800499320030212e-02
3.139205649495124817e-02,3.162060678005218506e-02,8.564502596855163574e-01,5.352622643113136292e-02,2.701080217957496643e-02
2.699089236557483673e-02,1.716301292181015015e-01,5.933942198753356934e-01,1.384120136499404907e-01,6.957272440195083618e-02
2.875917591154575348e-02,2.875137329101562500e-02,4.461598396301269531e-02,8.401117324829101562e-01,5.776168033480644226e-02
2.995654940605163574e-02,2.999359928071498871e-02,5.424657091498374939e-02,8.438610434532165527e-01,4.194218665361404419e-02
6.464196741580963135e-02,5.876479670405387878e-02,1.471732556819915771e-01,6.035864353179931641e-02,6.690613627433776855e-01
5.459877848625183105e-02,3.481436669826507568e-01,3.409456312656402588e-01,8.767342567443847656e-02,1.686384975910186768e-01
4.084534570574760437e-02,3.488439694046974182e-02,5.047360807657241821e-02,1.671294718980789185e-01,7.066672444343566895e-01
2.900238893926143646e-02,4.223154112696647644e-02,3.272889181971549988e-02,8.566204309463500977e-01,3.941673785448074341e-02
3.185652941465377808e-02,3.138946741819381714e-02,3.815646097064018250e-02,8.646250963211059570e-01,3.397238999605178833e-02
3.838211297988891602e-02,3.400215134024620056e-02,5.848398432135581970e-02,8.372605443000793457e-01,3.187125548720359802e-02
3.061513230204582214e-02,4.186215996742248535e-02,1.410147994756698608e-01,7.455807328224182129e-01,4.092711955308914185e-02
2.867243066430091858e-02,1.037862971425056458e-01,5.973714217543601990e-02,7.137178182601928711e-01,9.408634155988693237e-02
2.923159301280975342e-02,3.213939443230628967e-02,4.343722015619277954e-02,8.647531270980834961e-01,3.043881990015506744e-02
2.968763187527656555e-02,3.014186024665832520e-02,3.060762211680412292e-02,8.726542592048645020e-01,3.690871223807334900e-02
3.441223129630088806e-02,3.547272086143493652e-02,4.292298108339309692e-02,8.565133810043334961e-01,3.067871555685997009e-02
2.952120080590248108e-02,2.903294563293457031e-02,3.153026476502418518e-02,8.548802733421325684e-01,5.503529682755470276e-02
2.812718786299228668e-02,2.440886385738849640e-02,4.267924278974533081e-02,8.655386567115783691e-01,3.924611210823059082e-02
3.880896791815757751e-02,2.346040755510330200e-01,5.419440865516662598e-01,1.409424543380737305e-01,4.370037838816642761e-02
2.460888959467411041e-02,8.754536509513854980e-01,1.957509852945804596e-02,3.056483529508113861e-02,4.979748651385307312e-02
2.983036264777183533e-02,2.998233400285243988e-02,3.247554600238800049e-02,8.751637339591979980e-01,3.254800662398338318e-02
2.752936445176601410e-02,5.185405164957046509e-02,6.492221355438232422e-02,8.166383504867553711e-01,3.905608877539634705e-02
3.119015879929065704e-02,3.602508455514907837e-02,2.830760553479194641e-02,8.697776794433593750e-01,3.469948098063468933e-02
3.173831105232238770e-02,4.398687556385993958e-02,2.872346527874469757e-02,8.562195897102355957e-01,3.933173790574073792e-02
1.459506601095199585e-01,3.273960575461387634e-02,3.567713871598243713e-02,2.470653317868709564e-02,7.609259486198425293e-01
2.787013724446296692e-02,8.538337349891662598e-01,3.570169955492019653e-02,4.998803883790969849e-02,3.260637447237968445e-02
5.411558225750923157e-02,3.437267988920211792e-02,7.822170108556747437e-02,7.924514412879943848e-01,4.083863273262977600e-02
3.519669175148010254e-02,4.225048050284385681e-02,2.324822172522544861e-02,7.241506576538085938e-01,1.751539558172225952e-01
2.856385707855224609e-02,4.120161011815071106e-02,1.288042366504669189e-01,7.150630950927734375e-01,8.636724948883056641e-02
5.139066651463508606e-02,3.716977313160896301e-02,7.977231740951538086e-01,3.527195379137992859e-02,7.844453305006027222e-02
2.914266474545001984e-02,3.208935633301734924e-02,2.987087704241275787e-02,8.581188321113586426e-01,5.077832937240600586e-02
2.888091839849948883e-02,2.952068485319614410e-02,2.625987119972705841e-02,8.612921833992004395e-01,5.404623597860336304e-02
2.820360288023948669e-02,3.195019066333770752e-02,3.690256923437118530e-02,8.654507994651794434e-01,3.749291226267814636e-02
2.879103459417819977e-02,3.890515118837356567e-02,3.540958091616630554e-02,8.621459603309631348e-01,3.474824130535125732e-02
3.355396166443824768e-02,3.156419470906257629e-02,6.880531460046768188e-02,8.248397707939147949e-01,4.123682156205177307e-02
4.295635968446731567e-02,5.612405017018318176e-02,7.500478029251098633e-01,6.604577600955963135e-02,8.482601493597030640e-02
2.843512594699859619e-02,2.813784591853618622e-02,3.225774690508842468e-02,8.773180842399597168e-01,3.385110571980476379e-02
2.895817719399929047e-02,8.436082005500793457e-01,2.696643210947513580e-02,3.843000531196594238e-02,6.203721836209297180e-02
7.307056337594985962e-02,7.027152925729751587e-02,5.862768739461898804e-02,3.714094161987304688e-01,4.266208112239837646e-01
4.244579002261161804e-02,9.215404093265533447e-02,2.016554176807403564e-01,3.867282867431640625e-01,2.770164310932159424e-01
3.018727898597717285e-02,3.329179808497428894e-02,3.977955132722854614e-02,8.578745722770690918e-01,3.886674717068672180e-02
3.533307090401649475e-02,3.485599160194396973e-02,3.645467758178710938e-02,8.473771214485168457e-01,4.597911238670349121e-02
2.919439040124416351e-02,2.897275611758232117e-02,5.228109285235404968e-02,8.562965393066406250e-01,3.325529396533966064e-02
6.589622050523757935e-02,3.475029766559600830e-02,4.253181815147399902e-01,4.328290820121765137e-01,4.120622947812080383e-02
4.324922710657119751e-02,3.297029137611389160e-01,7.897764444351196289e-02,7.712799310684204102e-02,4.709422290325164795e-01
3.046411089599132538e-02,3.425060957670211792e-02,8.062382936477661133e-01,5.672576650977134705e-02,7.232117652893066406e-02
1.405130326747894287e-01,1.249590441584587097e-01,1.965939551591873169e-01,4.806788861751556396e-01,5.725511163473129272e-02
4.725692421197891235e-02,5.066422000527381897e-02,4.536149278283119202e-02,5.388509482145309448e-02,8.028321862220764160e-01
4.193253442645072937e-02,3.996872156858444214e-02,8.406472951173782349e-02,3.822557255625724792e-02,7.958083748817443848e-01
5.905848145484924316e-01,1.182589605450630188e-01,3.465981781482696533e-02,3.784362599253654480e-02,2.186527252197265625e-01
6.763378977775573730e-01,1.665937751531600952e-01,3.379572555422782898e-02,4.512847214937210083e-02,7.814411818981170654e-02
2.714398503303527832e-02,6.451100707054138184e-01,9.337692707777023315e-02,2.010537385940551758e-01,3.331533446907997131e-02
2.626677788794040680e-02,2.649960853159427643e-02,1.009229868650436401e-01,8.161273002624511719e-01,3.018330410122871399e-02
3.956038057804107666e-01,4.441778063774108887e-01,3.146266937255859375e-02,2.735881134867668152e-02,1.013969182968139648e-01
2.756226994097232819e-02,3.308168053627014160e-02,3.155070170760154724e-02,8.695297241210937500e-01,3.827558830380439758e-02
4.510397836565971375e-02,7.681611180305480957e-01,3.722483292222023010e-02,2.651236578822135925e-02,1.229977682232856750e-01
2.632660567760467529e-01,6.917724758386611938e-02,3.595760464668273926e-02,2.696159295737743378e-02,6.046375632286071777e-01
2.573735453188419342e-02,3.870485350489616394e-02,3.335239738225936890e-02,8.404133915901184082e-01,6.179201230406761169e-02
2.961921691894531250e-02,2.886826731264591217e-02,3.175107762217521667e-02,8.778883814811706543e-01,3.187303245067596436e-02
2.809609286487102509e-02,2.936442010104656219e-02,3.090799041092395782e-02,8.820317387580871582e-01,2.959968335926532745e-02
9.589506685733795166e-02,1.065106913447380066e-01,1.635518223047256470e-01,1.277820914983749390e-01,5.062602758407592773e-01
2.924335002899169922e-02,3.393710777163505554e-02,8.448463082313537598e-01,5.418958142399787903e-02,3.778352960944175720e-02
2.814273908734321594e-02,3.922313824295997620e-02,1.629739552736282349e-01,7.160466909408569336e-01,5.361359938979148865e-02
2.848940715193748474e-02,5.015973374247550964e-02,3.450619056820869446e-02,8.271073698997497559e-01,5.973730608820915222e-02
2.724856138229370117e-02,8.705964684486389160e-01,2.637235447764396667e-02,4.137431457638740540e-02,3.440832719206809998e-02
2.623279578983783722e-02,2.751731686294078827e-02,5.248708277940750122e-02,8.634715676307678223e-01,3.029123879969120026e-02
2.990297973155975342e-02,2.948081865906715393e-02,9.107434749603271484e-02,8.176673650741577148e-01,3.187450394034385681e-02
2.627232857048511505e-02,2.525581419467926025e-02,3.209362551569938660e-02,8.886180520057678223e-01,2.776024676859378815e-02
2.546310797333717346e-02,2.643740177154541016e-02,3.123653531074523926e-01,6.030790209770202637e-01,3.265512734651565552e-02
3.165028616786003113e-02,3.296598047018051147e-02,6.514250636100769043e-01,2.537915408611297607e-01,3.016710467636585236e-02
9.102620929479598999e-02,5.563216805458068848e-01,2.886818349361419678e-02,3.999177366495132446e-02,2.837921679019927979e-01
4.110097512602806091e-02,4.727486148476600647e-02,4.247001931071281433e-02,8.365683555603027344e-01,3.258568793535232544e-02
3.794897347688674927e-02,3.987714275717735291e-02,6.680740416049957275e-02,8.175963163375854492e-01,3.777009248733520508e-02
5.053305253386497498e-02,7.561456561088562012e-01,5.128546431660652161e-02,9.921074658632278442e-02,4.282505065202713013e-02
1.166090518236160278e-01,5.538486838340759277e-01,6.621844321489334106e-02,3.250207379460334778e-02,2.308217436075210571e-01
5.219673365354537964e-02,4.296937212347984314e-02,8.212723731994628906e-01,4.725164920091629028e-02,3.630987927317619324e-02
3.530746325850486755e-02,6.154894828796386719e-02,3.942171111702919006e-02,8.246716260910034180e-01,3.905025124549865723e-02
3.307605907320976257e-02,3.368642181158065796e-02,8.478614687919616699e-01,5.634921044111251831e-02,2.902685105800628662e-02
8.266407996416091919e-02,1.056036725640296936e-01,4.437512531876564026e-02,6.693439930677413940e-02,7.004228234291076660e-01
3.783730044960975647e-02,8.073746412992477417e-02,7.491941452026367188e-01,8.157785236835479736e-02,5.065317824482917786e-02
4.367368295788764954e-02,4.810643196105957031e-02,8.128358721733093262e-01,4.132429882884025574e-02,5.405972525477409363e-02
3.432349488139152527e-02,3.603124991059303284e-02,5.080766230821609497e-02,1.678141206502914429e-01,7.110234498977661133e-01
3.685586899518966675e-02,4.166297987103462219e-02,3.188180178403854370e-02,8.230860829353332520e-01,6.651335954666137695e-02
4.328688979148864746e-02,2.893863432109355927e-02,3.479382768273353577e-02,6.241957545280456543e-01,2.687849104404449463e-01
3.817223757505416870e-02,8.369245529174804688e-01,4.742767289280891418e-02,4.128429293632507324e-02,3.619118407368659973e-02
2.913417480885982513e-02,3.439200296998023987e-02,2.984613366425037384e-02,8.764551281929016113e-01,3.017255477607250214e-02
6.768245697021484375e-01,9.790562838315963745e-02,1.372051388025283813e-01,2.645712532103061676e-02,6.160761043429374695e-02
3.212864324450492859e-02,3.024417161941528320e-02,4.840055108070373535e-02,8.506795763969421387e-01,3.854696080088615417e-02
4.345511272549629211e-02,3.884992748498916626e-02,4.637164995074272156e-02,6.432036310434341431e-02,8.070029616355895996e-01
6.221800670027732849e-02,4.061745479702949524e-02,6.059137731790542603e-02,3.741231933236122131e-02,7.991608977317810059e-01
3.025145828723907471e-02,2.885700948536396027e-02,2.707403525710105896e-02,8.465192914009094238e-01,6.729821115732192993e-02
3.213316574692726135e-02,3.934375569224357605e-02,4.397767409682273865e-02,7.995300292968750000e-01,8.501533418893814087e-02
4.217977449297904968e-02,3.845122084021568298e-02,4.106893762946128845e-02,8.140222430229187012e-01,6.427775323390960693e-02
3.117082454264163971e-02,4.511900991201400757e-02,6.488165259361267090e-02,8.213018774986267090e-01,3.752661868929862976e-02
5.687246471643447876e-02,5.954342335462570190e-02,1.520889103412628174e-01,6.752317547798156738e-01,5.626345053315162659e-02
6.028224229812622070e-01,2.535914257168769836e-02,2.713758312165737152e-02,2.911040000617504120e-02,3.155704438686370850e-01
5.086485296487808228e-02,5.834823846817016602e-02,3.472932055592536926e-02,8.076810240745544434e-01,4.837667196989059448e-02
3.334847837686538696e-02,4.310656338930130005e-02,4.069902375340461731e-02,8.455086946487426758e-01,3.733713552355766296e-02
3.843010216951370239e-02,8.414202928543090820e-01,3.786503523588180542e-02,4.132062941789627075e-02,4.096405580639839172e-02
1.501946151256561279e-01,3.630223870277404785e-02,5.082267522811889648e-01,4.315891489386558533e-02,2.621175348758697510e-01
1.696944236755371094e-01,2.340302914381027222e-01,8.653914183378219604e-02,1.091045737266540527e-01,4.006315171718597412e-01
3.137436509132385254e-02,2.990632690489292145e-02,2.630518004298210144e-02,8.545978665351867676e-01,5.781628936529159546e-02
3.026874549686908722e-02,5.162880569696426392e-02,3.035827167332172394e-02,8.522230982780456543e-01,3.552106767892837524e-02
3.251747786998748779e-02,2.898626215755939484e-02,3.944423049688339233e-02,8.681098818778991699e-01,3.094212897121906281e-02
